#id	label	a1	a2
arg37974_arg107456	a2	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.
arg96685_arg54258	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.
arg107450_arg251944	a1	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	physical education is a waste of time and therefore should not be studied in schools
arg96685_arg287979	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	yes! our kids are so out of shape for the most part and eat too much junk
arg207833_arg7751	a2	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.
arg247696_arg406468	a1	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	people are just sitting on there asses all day playing video games when they need there fucking exercise. So fat people go out side and play football or something and people that are not fat stop playing video games and go and get your energy back and these are my words "peace out assholes
arg148559_arg96685	a1	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid
arg230691_arg107450	a1	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.
arg96685_arg220374	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.
arg37974_arg7751	a2	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.
arg247696_arg251946	a1	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed
arg251946_arg7751	a2	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.
arg207833_arg7765	a2	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!
arg110326_arg247696	a2	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.
arg110326_arg135251	a2	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.
arg110326_arg213068	a2	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	How are we supposed to curb childhood obesity if we don't start at a young age?
arg244438_arg247696	a2	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.
arg135251_arg213068	a1	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.	How are we supposed to curb childhood obesity if we don't start at a young age?
arg247696_arg230691	a2	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!
arg135251_arg37974	a1	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol
arg37974_arg247696	a2	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol	Because real PE lessons provide chances to people to realize on what they are capable of doing,so it will strengthen the self-esteem leading to them being productive in their society.
arg107456_arg34837	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside
arg204909_arg207833	a1	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!
arg110326_arg220374	a2	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.
arg244438_arg107450	a2	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.
arg96685_arg107456	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.
arg251946_arg107445	a2	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed	i think that PE clases should be obligatory in school to help the problem of obecity.
arg287979_arg345997	a2	yes! our kids are so out of shape for the most part and eat too much junk	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!
arg54258_arg71112	a1	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.
arg110326_arg34837	a2	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside
arg213068_arg107450	a2	How are we supposed to curb childhood obesity if we don't start at a young age?	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.
arg7765_arg71112	a1	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.
arg148559_arg251946	a1	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed
arg148559_arg207833	a1	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!
arg217790_arg345997	a2	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!
arg54258_arg37974	a1	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol
arg251946_arg34837	a2	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside
arg244438_arg96685	a1	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid
arg316344_arg251944	a1	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	physical education is a waste of time and therefore should not be studied in schools
arg54258_arg244438	a1	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.	YES, because some children don't understand anything expect physical education especially rich children of rich parents.
arg244438_arg316344	a2	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.
arg316344_arg110326	a1	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???
arg96685_arg345997	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!
arg7751_arg202285	a1	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	physical education should be mandatory cuhz 112,000 people have died in the year 2011 so far and it's because of the lack of physical activity and people are becoming obese!!!!
arg220374_arg54258	a2	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	PE should be compulsory because it keeps us constantly fit and healthy. If you really dislike sports, then you can quit it when you're an adult. But when you're a kid, the best thing for you to do is study, play and exercise. If you prefer to be lazy and lie on the couch all day then you are most likely to get sick and unfit. Besides, PE helps kids be better at teamwork.
arg46577_arg251944	a1	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)	physical education is a waste of time and therefore should not be studied in schools
arg230691_arg204909	a1	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.
arg7751_arg244438	a1	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	YES, because some children don't understand anything expect physical education especially rich children of rich parents.
arg204909_arg148559	a2	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.
arg552867_arg110326	a1	Yes, because... <br/> 1st, It's a fun activity of the school day, that we get to have fun, and at the same time, do our excerse-- lose the weight we've been gaining, not all of it, but... <br/> 2nd, Obesity is certainly a proble in the U.S., so it would help! <br/> 3rd, People can have a moment that they'll eat the school's fake lunch, then lose some of it, like the fat when we sweat!...................................... <br/> I'm Done!!... Now go get a life, and lose some weight!!!!	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???
arg251946_arg46577	a2	of cz phys ed must be taught but mustn"t b compulsory coz sme of us are not fit 2 du the extensive exersises perfomed	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)
arg260899_arg251944	a1	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.	physical education is a waste of time and therefore should not be studied in schools
arg107445_arg316344	a2	i think that PE clases should be obligatory in school to help the problem of obecity.	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.
arg287979_arg135251	a2	yes! our kids are so out of shape for the most part and eat too much junk	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.
arg34837_arg7751	a2	thats so stupid. physical education teaches kids that it dosent matter if your a nerd or a jock because if theyre all in the same class doing the same thing then theyre all the same in the aspect that they only pass that class if they put forth effort. and from personal expirence sometimes there is a jock underneath the nerd outside	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.
arg46577_arg37974	a1	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol
arg96685_arg7765	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!
arg148559_arg107456	a2	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.
arg107456_arg107445	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	i think that PE clases should be obligatory in school to help the problem of obecity.
arg207833_arg107450	a2	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.
arg345997_arg213068	a1	I feel like Physical education should be mandatory because people need there exercise. If they don't get physical activity they wont burn as much fats as they accumulate thus will get chubbier. They should be stricter during those classes of Physical education because a lot of the time people mostly just stand around. I don't want to seem sexist, but the ones that get the least exercise are the girls and they just mostly stand there and socialize. They need a way to keep everyone active, people need to get moving! They need this for there health!	How are we supposed to curb childhood obesity if we don't start at a young age?
arg7765_arg552867	a2	Yes of course. Apart from the health benefits, there's the greater respect for the outdoors, sporting camaraderie, teamwork, reflexive situational calculation to name but a few. Now drop and give me twenty for your insolence!	Yes, because... <br/> 1st, It's a fun activity of the school day, that we get to have fun, and at the same time, do our excerse-- lose the weight we've been gaining, not all of it, but... <br/> 2nd, Obesity is certainly a proble in the U.S., so it would help! <br/> 3rd, People can have a moment that they'll eat the school's fake lunch, then lose some of it, like the fat when we sweat!...................................... <br/> I'm Done!!... Now go get a life, and lose some weight!!!!
arg217790_arg46577	a2	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)
arg71112_arg148559	a2	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.
arg107445_arg217790	a1	i think that PE clases should be obligatory in school to help the problem of obecity.	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.
arg107456_arg220374	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.
arg251944_arg107445	a2	physical education is a waste of time and therefore should not be studied in schools	i think that PE clases should be obligatory in school to help the problem of obecity.
arg220374_arg287979	a1	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	yes! our kids are so out of shape for the most part and eat too much junk
arg217790_arg107456	a2	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.
arg107456_arg135251	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	I agree with everything said her because children should learn how to live a healthy lifestyle. There should be stricter curriculums that schools are required to follow so less people in our country are less likely to be obese.
arg244438_arg217790	a2	YES, because some children don't understand anything expect physical education especially rich children of rich parents.	because today lots of students are playing computer games when the school finish. and than students can't get good health and also students can get serious dieases like cancer because of electromagnetic waves. this is true because computer have lots of electromagnetic waves.
arg107456_arg204909	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	The answer is so obvious. Teachers should let everyone exercise so they can strengthen their mussels and get thinner and more flexible instead of fatter and more lazy so they won't get bullied as much.
arg107445_arg148559	a2	i think that PE clases should be obligatory in school to help the problem of obecity.	I think it is great idea to make physical education be mandatory in school because it will be healthy for the student to become a healthy person and they will not have the risk of obesity.
arg7751_arg287979	a1	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.	yes! our kids are so out of shape for the most part and eat too much junk
arg287979_arg46577	a2	yes! our kids are so out of shape for the most part and eat too much junk	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)
arg107456_arg110326	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???
arg107456_arg260899	a1	Most people think that PE classes are completely useless because the only thing you would normally do in a PE class is run around. But there is more to a PE class then just running around the field for an hour. With physical education you can get muscles, you can become stronger, it wouldn't be so easily for you to become fat (of course you would also need to keep a balanced diet) and for further ages (like 60-80) it would prevent you from having heart attacks. With the help of this class there would be fewer obese children around the globe and more fit and strong people.	Yes. Physical education, if taught and encouraged properly and approached with the right attitude, will be rewarding for both student and teacher.
arg71112_arg46577	a2	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)
arg96685_arg316344	a2	You are 100% right because I am in Pe and they make us wear these stupid outfits. I think they make us wear those so the Gay coaches can see our private parts. and PE is just Stupid	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.
arg316344_arg37974	a1	This will help kids learn good qualities like leadership and discipline. This could also lead to help childhood obesity. It is just the fact that kids are not pushed in their homes to have any physical activity.	Kids are fat these days.. p.e. helps!!1!!!!!one!!!! <br/> and itll help them relize heath is important for there lame ass futures lol
arg287979_arg552867	a2	yes! our kids are so out of shape for the most part and eat too much junk	Yes, because... <br/> 1st, It's a fun activity of the school day, that we get to have fun, and at the same time, do our excerse-- lose the weight we've been gaining, not all of it, but... <br/> 2nd, Obesity is certainly a proble in the U.S., so it would help! <br/> 3rd, People can have a moment that they'll eat the school's fake lunch, then lose some of it, like the fat when we sweat!...................................... <br/> I'm Done!!... Now go get a life, and lose some weight!!!!
arg207833_arg46577	a2	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)
arg230691_arg244438	a1	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	YES, because some children don't understand anything expect physical education especially rich children of rich parents.
arg110326_arg107445	a2	if physical educations r not ter then u wud b a couch potato <br/> !!!!!!!!!!!!!!!!howzz tat???	i think that PE clases should be obligatory in school to help the problem of obecity.
arg230691_arg71112	a1	schools should have PE because the school i attend only has pe for middle school not high school we are a middle and a high school combined. because the lack of physical education in our high school many students are out of shape and have developed many bad non active habits and as our first year in sports our sports athletes have shown how hard it is to perform simple pre season conditioning and they quote "if we had PE conditions would be easier and would have made conditioning simple" the lack of exercise had caused them to only accomplish only 3 push-ups!	Definattley all those obese kids need excersise and its a whloe part of life of course it should be mandortory.
arg552867_arg207833	a1	Yes, because... <br/> 1st, It's a fun activity of the school day, that we get to have fun, and at the same time, do our excerse-- lose the weight we've been gaining, not all of it, but... <br/> 2nd, Obesity is certainly a proble in the U.S., so it would help! <br/> 3rd, People can have a moment that they'll eat the school's fake lunch, then lose some of it, like the fat when we sweat!...................................... <br/> I'm Done!!... Now go get a life, and lose some weight!!!!	i think we should have gym because kids get FAT and tubby! its not ok for kids to get fat and tubby!!!!!
arg220374_arg46577	a2	I think it definatley should be manditory. when you look on to the streets at kids playing they are most likley over weight because they eat to much and dont get enough physical exercise.	Yes! and yes and yes and definately a god damn bloody yes. <br/> Lack of physical education is the reason why your aunt or uncle is in hospital. <br/> Lack of physical education is the reason why millions of people are fat. <br/> Lack of physical education is the reason why you cannot sleep properly at times. <br/> Lack of physical education is the reason why you are not having super great sex with your girlfriend(s)
arg107450_arg7751	a2	In my opinion I think that it should be obligatory to have PE classes in schools because it offers children a bit of exercise. If in every school of the world PE classes would be obligatory there would be much less fat children. Of course also some health classes should be included so that children know how to have a basic diet and so they won't be obese anymore.	It should be mandatory because being active and getting involved in sports, even through PE, helps children develop good habits later on in life. Plus, there's the benefit of working together as a team that doesn't always happen in other classes.
